date,sample_year,season, kPa ,TempC,Transect,depths,depth,site,site_id,reserve
20/04/2017,2017,Spring,376.021,18.521,3,27.4696,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.893,18.521,3,27.4568,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.508,18.521,3,27.4183,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.124,18.521,3,27.3799,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.419,18.521,3,27.3094,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.971,18.521,3,27.2646,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.483,18.521,3,27.3158,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.868,18.521,3,27.3543,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.252,18.521,3,27.3927,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,375.06,18.521,3,27.3735,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.74,18.521,3,27.3415,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,374.419,18.521,3,27.3094,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.843,18.521,3,27.2518,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.818,18.521,3,27.1493,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,372.882,18.521,3,27.1557,25,Achziv,Achziv25,R
20/04/2017,2017,Spring,373.907,18.521,3,27.2582,25,Achziv,Achziv25,R
