Site,Year,Month,Day,Hour,Av. Temperature [C˚],Av. Fluorescence ~[mg/m3],Av. Turbidity [NTU]
Hadera,2022,4,21,18,17.61,0.19,0.22
Hadera,2022,4,21,19,17.52,1.44,0.89
Hadera,2022,4,21,20,17.34,1.05,1.11
Hadera,2022,4,21,21,17.36,0.69,0.46
Hadera,2022,4,21,22,17.37,0.88,0.62
Hadera,2022,4,21,23,17.32,0.2,0.22
Hadera,2022,4,22,0,17.28,0.15,0.2
Hadera,2022,4,22,1,17.25,0.14,0.18
Hadera,2022,4,22,2,17.22,0.26,0.18
Hadera,2022,4,22,3,17.23,0.18,0.23
Hadera,2022,4,22,4,17.25,0.2,0.27
Hadera,2022,4,22,5,17.21,0.13,0.2
Hadera,2022,4,22,6,17.24,0.11,0.21
Hadera,2022,4,22,7,17.45,0.12,0.22
Hadera,2022,4,22,8,17.64,0.11,0.24
Hadera,2022,4,22,9,17.66,0.13,0.25
Hadera,2022,4,22,10,17.66,0.12,0.25
Hadera,2022,4,22,11,17.66,0.42,0.47
Hadera,2022,4,22,12,17.62,0.2,0.23
Hadera,2022,4,22,13,17.58,0.35,0.3
Hadera,2022,4,22,14,17.53,0.46,4.22
Hadera,2022,4,22,15,17.45,0.26,1.04
Hadera,2022,4,22,16,17.36,1.07,0.62
Hadera,2022,4,22,17,17.34,0.17,0.19
Hadera,2022,4,22,18,17.32,0.19,0.29
Hadera,2022,4,22,19,17.31,0.22,2.94
Hadera,2022,4,22,20,17.32,0.2,0.27
Hadera,2022,4,22,21,17.31,0.18,0.22
Hadera,2022,4,22,22,17.27,0.18,0.18
Hadera,2022,4,22,23,17.24,0.6,0.26
Hadera,2022,4,23,0,17.25,0.17,0.22
Hadera,2022,4,23,1,17.26,0.16,0.23
Hadera,2022,4,23,2,17.23,0.21,0.26
Hadera,2022,4,23,3,17.19,0.18,0.21
Hadera,2022,4,23,4,17.18,0.18,0.19
Hadera,2022,4,23,5,17.15,0.17,0.2
Hadera,2022,4,23,6,17.1,0.17,0.2
Hadera,2022,4,23,7,17.22,0.13,0.2
Hadera,2022,4,23,8,17.35,0.11,0.2
Hadera,2022,4,23,9,17.37,0.11,0.22
Hadera,2022,4,23,10,17.33,0.11,0.2
Hadera,2022,4,23,11,17.3,0.12,0.21
Hadera,2022,4,23,12,17.36,0.12,0.19
Hadera,2022,4,23,13,17.42,0.11,0.2
Hadera,2022,4,23,14,17.55,0.11,0.22
Hadera,2022,4,23,15,17.62,0.12,0.2
Hadera,2022,4,23,16,17.66,0.15,0.18
Hadera,2022,4,23,17,17.48,0.16,0.19
Hadera,2022,4,23,18,17.55,0.2,0.25
Hadera,2022,4,23,19,17.62,0.19,0.2
Hadera,2022,4,23,20,17.34,0.18,0.2
Hadera,2022,4,23,21,17.21,0.18,0.33
Hadera,2022,4,23,22,17.21,0.17,0.19
Hadera,2022,4,23,23,17.25,0.16,0.22
Hadera,2022,4,24,0,17.22,0.16,0.25
Hadera,2022,4,24,1,17.23,0.15,0.22
Hadera,2022,4,24,2,17.25,0.17,0.21
Hadera,2022,4,24,3,17.29,0.17,0.25
Hadera,2022,4,24,4,17.31,0.15,0.19
Hadera,2022,4,24,5,17.27,0.16,0.19
Hadera,2022,4,24,6,17.25,0.16,0.2
Hadera,2022,4,24,7,17.25,0.2,0.2
Hadera,2022,4,24,8,17.21,0.18,0.21
Hadera,2022,4,24,9,17.24,0.14,0.23
Hadera,2022,4,24,10,18.22,0.15,0.29
Hadera,2022,4,24,11,18.42,0.09,0.29
Hadera,2022,4,24,12,18.09,0.08,0.26
Hadera,2022,4,24,13,18.3,0.1,0.25
Hadera,2022,4,24,14,18.45,0.12,0.27
Hadera,2022,4,24,15,18.57,0.23,0.32
Hadera,2022,4,24,16,18.6,0.23,0.24
Hadera,2022,4,24,17,18.11,0.23,0.23
Hadera,2022,4,24,18,17.72,0.17,0.21
Hadera,2022,4,24,19,17.47,0.15,0.22
Hadera,2022,4,24,20,17.45,0.15,0.21
Hadera,2022,4,24,21,17.51,0.15,0.2
Hadera,2022,4,24,22,17.54,0.15,0.21
Hadera,2022,4,24,23,17.48,0.17,0.22
Hadera,2022,4,25,0,17.36,0.16,0.21
Hadera,2022,4,25,1,17.38,0.2,0.2
Hadera,2022,4,25,2,17.43,0.21,0.22
Hadera,2022,4,25,3,17.43,0.2,0.16
Hadera,2022,4,25,4,17.51,0.21,0.16
Hadera,2022,4,25,5,17.53,0.2,0.16
Hadera,2022,4,25,6,17.61,0.17,0.17
Hadera,2022,4,25,7,17.99,0.16,0.2
Hadera,2022,4,25,8,18.04,0.09,0.19
Hadera,2022,4,25,9,18,0.05,0.18
Hadera,2022,4,25,10,18,0.05,0.17
Hadera,2022,4,25,11,18.09,0.05,0.16
Hadera,2022,4,25,12,18.01,0.06,0.15
Hadera,2022,4,25,13,18.05,0.06,0.16
Hadera,2022,4,25,14,18.05,0.08,0.23
Hadera,2022,4,25,15,17.87,0.08,0.17
Hadera,2022,4,25,16,17.76,0.1,0.15
Hadera,2022,4,25,17,17.65,0.09,0.16
Hadera,2022,4,25,18,17.62,0.09,0.13
Hadera,2022,4,25,19,17.68,0.09,0.15
Hadera,2022,4,25,20,17.73,0.09,0.13
Hadera,2022,4,25,21,17.73,0.08,0.14
Hadera,2022,4,25,22,17.78,0.1,0.14
Hadera,2022,4,25,23,17.98,0.09,0.14
Hadera,2022,4,26,0,17.83,0.1,0.14
Hadera,2022,4,26,1,17.8,0.1,0.14
Hadera,2022,4,26,2,17.94,0.08,0.14
Hadera,2022,4,26,3,18.11,0.1,0.13
Hadera,2022,4,26,4,18.16,0.13,0.13
Hadera,2022,4,26,5,18.24,0.14,0.38
Hadera,2022,4,26,6,18.39,0.11,0.15
Hadera,2022,4,26,7,18.43,0.09,0.16
Hadera,2022,4,26,8,18.45,0.06,0.14
Hadera,2022,4,26,9,18.49,0.07,0.12
Hadera,2022,4,26,10,18.46,0.08,0.13
Hadera,2022,4,26,11,18.46,0.09,0.12
Hadera,2022,4,26,12,18.47,0.14,0.11
Hadera,2022,4,26,13,18.53,0.13,0.11
Hadera,2022,4,26,14,18.57,0.17,0.13
Hadera,2022,4,26,15,18.47,0.12,0.13
Hadera,2022,4,26,16,18.37,0.11,0.13
Hadera,2022,4,26,17,18.3,0.11,0.11
Hadera,2022,4,26,18,18.27,0.08,0.11
Hadera,2022,4,26,19,18.22,0.09,0.11
Hadera,2022,4,26,20,18.17,0.08,0.11
Hadera,2022,4,26,21,18.1,0.08,0.12
Hadera,2022,4,26,22,18.05,0.08,0.11
Hadera,2022,4,26,23,18.08,0.12,0.12
Hadera,2022,4,27,0,18.11,0.13,0.13
Hadera,2022,4,27,1,18.03,0.1,0.2
Hadera,2022,4,27,2,18,0.11,0.14
Hadera,2022,4,27,3,17.97,0.09,0.12
Hadera,2022,4,27,4,17.96,0.08,0.11
Hadera,2022,4,27,5,17.97,0.09,0.11
Hadera,2022,4,27,6,17.98,0.06,0.1
Hadera,2022,4,27,7,18.03,0.07,0.18
Hadera,2022,4,27,8,18.11,0.06,0.09
Hadera,2022,4,27,9,18.16,0.06,0.08
Hadera,2022,4,27,10,18.19,0.06,0.08
Hadera,2022,4,27,11,18.31,0.09,0.08
Hadera,2022,4,27,12,18.52,0.16,0.1
Hadera,2022,4,27,13,18.63,0.18,0.12
Hadera,2022,4,27,14,18.63,0.18,0.11
Hadera,2022,4,27,15,18.54,0.13,0.1
Hadera,2022,4,27,16,18.4,0.13,0.09
Hadera,2022,4,27,17,18.21,0.12,0.14
Hadera,2022,4,27,18,18.07,0.12,0.1
Hadera,2022,4,27,19,18.03,0.1,0.09
Hadera,2022,4,27,20,18.03,0.12,0.1
Hadera,2022,4,27,21,18.02,0.11,0.09
Hadera,2022,4,27,22,18.03,0.1,0.12
Hadera,2022,4,27,23,18,0.13,0.1
Hadera,2022,4,28,0,17.95,0.15,0.11
Hadera,2022,4,28,1,18.03,0.12,0.1
Hadera,2022,4,28,2,18.12,0.11,0.12
Hadera,2022,4,28,3,18.1,0.11,0.11
Hadera,2022,4,28,4,18.05,0.11,0.11
Hadera,2022,4,28,5,18.02,0.12,0.11
Hadera,2022,4,28,6,18.04,0.1,0.11
Hadera,2022,4,28,7,18.03,0.1,0.12
Hadera,2022,4,28,8,17.98,0.09,0.12
Hadera,2022,4,28,9,18,0.07,0.12
Hadera,2022,4,28,10,18.01,0.07,0.13
Hadera,2022,4,28,11,18.05,0.08,0.11
Hadera,2022,4,28,12,18.08,0.08,0.09
Hadera,2022,4,28,13,18.11,0.1,0.08
Hadera,2022,4,28,14,18.13,0.11,0.1
Hadera,2022,4,28,15,18.12,0.11,0.09
Hadera,2022,4,28,16,17.94,0.1,0.1
Hadera,2022,4,28,17,17.92,0.13,0.14
Hadera,2022,4,28,18,17.92,0.12,0.08
Hadera,2022,4,28,19,17.93,0.13,0.11
Hadera,2022,4,28,20,17.81,0.16,0.12
Hadera,2022,4,28,21,17.62,0.14,0.14
Hadera,2022,4,28,22,17.53,0.14,0.13
Hadera,2022,4,28,23,17.78,0.12,0.09
Hadera,2022,4,29,0,17.78,0.1,0.1
Hadera,2022,4,29,1,17.71,0.1,0.1
Hadera,2022,4,29,2,17.68,0.08,0.09
Hadera,2022,4,29,3,17.66,0.07,0.1
Hadera,2022,4,29,4,17.61,0.05,0.1
Hadera,2022,4,29,5,17.6,0.05,0.1
Hadera,2022,4,29,6,17.6,0.06,0.12
Hadera,2022,4,29,7,17.58,0.07,0.1
Hadera,2022,4,29,8,17.55,0.07,0.09
Hadera,2022,4,29,9,17.49,0.06,0.11
Hadera,2022,4,29,10,17.53,0.06,0.14
Hadera,2022,4,29,11,17.54,0.06,0.11
Hadera,2022,4,29,12,17.57,0.06,0.11
Hadera,2022,4,29,13,17.61,0.08,0.09
Hadera,2022,4,29,14,17.6,0.06,0.09
Hadera,2022,4,29,15,17.59,0.07,0.08
Hadera,2022,4,29,16,17.6,0.08,0.1
Hadera,2022,4,29,17,17.56,0.07,0.1
Hadera,2022,4,29,18,17.52,0.09,0.09
Hadera,2022,4,29,19,17.52,0.09,0.08
Hadera,2022,4,29,20,17.55,0.09,0.12
Hadera,2022,4,29,21,17.63,0.09,0.08
Hadera,2022,4,29,22,17.61,0.09,0.08
Hadera,2022,4,29,23,17.54,0.09,0.08
Hadera,2022,4,30,0,17.53,0.09,0.08
Hadera,2022,4,30,1,17.54,0.09,0.08
Hadera,2022,4,30,2,17.6,0.07,0.13
Hadera,2022,4,30,3,17.57,0.06,0.16
Hadera,2022,4,30,4,17.56,0.06,0.09
Hadera,2022,4,30,5,17.55,0.05,0.09
Hadera,2022,4,30,6,17.59,0.04,0.09
Hadera,2022,4,30,7,17.64,0.04,0.09
Hadera,2022,4,30,8,17.64,0.03,0.09
Hadera,2022,4,30,9,17.63,0.04,0.1
Hadera,2022,4,30,10,17.67,0.05,0.12
Hadera,2022,4,30,11,17.91,0.18,0.22
Hadera,2022,4,30,12,18.14,0.46,0.28
Hadera,2022,4,30,13,18.87,1.36,1.66
Hadera,2022,4,30,14,19.02,4.24,3.77
Hadera,2022,4,30,15,19.13,8.47,3.79
Hadera,2022,4,30,16,19.29,8.05,5.13
Hadera,2022,4,30,17,19.13,5.07,0.95
Hadera,2022,4,30,18,19.11,0.13,0.21
Hadera,2022,4,30,19,19.02,0.51,0.22
Hadera,2022,4,30,20,19.02,0.09,0.14
Hadera,2022,4,30,21,19.01,0.21,0.17
Hadera,2022,4,30,22,19.04,0.11,0.16
Hadera,2022,4,30,23,19.01,0.14,0.21
Hadera,2022,5,1,0,19.01,0.73,0.36
Hadera,2022,5,1,1,19.07,0.11,0.18
Hadera,2022,5,1,2,19.1,0.11,0.19
Hadera,2022,5,1,3,19.08,0.12,0.14
Hadera,2022,5,1,4,19.08,0.12,0.14
Hadera,2022,5,1,5,19.11,0.57,0.23
Hadera,2022,5,1,6,19.15,0.13,0.13
Hadera,2022,5,1,7,19.17,0.15,0.24
Hadera,2022,5,1,8,19.19,0.09,0.15
Hadera,2022,5,1,9,19.24,0.08,0.16
Hadera,2022,5,1,10,19.29,0.08,0.19
Hadera,2022,5,1,11,19.35,0.09,0.2
Hadera,2022,5,1,12,19.43,0.19,1.99
Hadera,2022,5,1,13,19.48,0.13,0.28
Hadera,2022,5,1,14,19.49,1.85,0.65
Hadera,2022,5,1,15,19.48,0.52,0.56
Hadera,2022,5,1,16,19.49,0.43,0.62
Hadera,2022,5,1,17,19.49,0.13,0.44
Hadera,2022,5,1,18,19.51,0.16,0.97
Hadera,2022,5,1,19,19.49,0.16,0.49
Hadera,2022,5,1,20,19.49,0.33,0.71
Hadera,2022,5,1,21,19.5,0.25,0.73
Hadera,2022,5,1,22,19.49,0.22,0.75
Hadera,2022,5,1,23,19.48,0.19,0.74
Hadera,2022,5,2,0,19.49,0.28,0.84
Hadera,2022,5,2,1,19.52,0.26,0.79
Hadera,2022,5,2,2,19.58,0.28,0.73
Hadera,2022,5,2,3,19.62,0.27,0.74
Hadera,2022,5,2,4,19.68,0.3,0.77
Hadera,2022,5,2,5,19.73,0.34,0.82
Hadera,2022,5,2,6,19.8,0.34,0.76
Hadera,2022,5,2,7,19.8,0.6,1.82
Hadera,2022,5,2,8,19.83,0.23,0.62
Hadera,2022,5,2,9,19.82,0.3,0.73
Hadera,2022,5,2,10,19.98,0.23,0.52
Hadera,2022,5,2,11,19.99,0.33,0.69
Hadera,2022,5,2,12,20.05,0.3,0.56
Hadera,2022,5,2,13,20.09,0.3,0.57
Hadera,2022,5,2,14,20.14,0.32,0.62
Hadera,2022,5,2,15,20.19,0.32,0.59
Hadera,2022,5,2,16,20.2,0.33,0.5
Hadera,2022,5,2,17,20.2,0.32,0.44
Hadera,2022,5,2,18,20.22,0.33,0.43
Hadera,2022,5,2,19,20.18,0.37,0.46
Hadera,2022,5,2,20,20.14,0.32,0.47
Hadera,2022,5,2,21,19.9,0.31,0.49
Hadera,2022,5,2,22,19.89,0.32,0.67
Hadera,2022,5,2,23,20.06,0.41,0.69
Hadera,2022,5,3,0,19.99,0.27,0.43
Hadera,2022,5,3,1,19.76,0.23,0.33
Hadera,2022,5,3,2,19.71,0.24,0.23
Hadera,2022,5,3,3,19.72,0.26,0.24
Hadera,2022,5,3,4,19.79,0.23,0.19
Hadera,2022,5,3,5,19.85,0.22,0.26
Hadera,2022,5,3,6,20.1,0.28,0.3
Hadera,2022,5,3,7,20.15,0.27,0.31
Hadera,2022,5,3,8,20.18,0.3,0.88
Hadera,2022,5,3,9,20.19,0.31,0.34
Hadera,2022,5,3,10,20.21,0.46,0.53
Hadera,2022,5,3,11,20.16,0.43,0.57
Hadera,2022,5,3,12,20.13,0.24,0.19
Hadera,2022,5,3,13,20.12,0.24,0.24
Hadera,2022,5,3,14,20.14,0.25,0.16
Hadera,2022,5,3,15,20.17,0.26,0.16
Hadera,2022,5,3,16,20.62,0.36,0.19
Hadera,2022,5,3,17,20.62,0.34,0.18
Hadera,2022,5,3,18,20.77,0.33,0.2
Hadera,2022,5,3,19,20.76,0.32,0.2
Hadera,2022,5,3,20,20.72,0.35,0.29
Hadera,2022,5,3,21,20.71,0.37,0.38
Hadera,2022,5,3,22,20.7,0.34,0.2
Hadera,2022,5,3,23,20.68,0.34,0.91
Hadera,2022,5,4,0,20.66,0.32,0.25
Hadera,2022,5,4,1,20.63,0.28,0.23
Hadera,2022,5,4,2,20.62,0.28,0.19
Hadera,2022,5,4,3,20.61,0.26,0.24
Hadera,2022,5,4,4,20.6,0.26,0.21
Hadera,2022,5,4,5,20.59,0.25,0.21
Hadera,2022,5,4,6,20.57,0.22,0.47
Hadera,2022,5,4,7,20.58,0.2,0.37
Hadera,2022,5,4,8,20.62,0.16,0.2
Hadera,2022,5,4,9,20.69,0.16,0.12
Hadera,2022,5,4,10,20.74,0.2,0.2
Hadera,2022,5,4,11,20.78,0.21,0.14
Hadera,2022,5,4,12,20.78,0.21,0.26
Hadera,2022,5,4,13,20.76,0.22,0.14
Hadera,2022,5,4,14,20.8,0.22,0.31
Hadera,2022,5,4,15,20.74,0.2,0.21
Hadera,2022,5,4,16,20.78,0.2,0.26
Hadera,2022,5,4,17,20.78,0.22,0.19
Hadera,2022,5,4,18,20.79,0.21,0.15
Hadera,2022,5,4,19,20.82,0.24,0.17
Hadera,2022,5,4,20,20.78,0.22,0.33
Hadera,2022,5,4,21,20.78,0.21,0.18
Hadera,2022,5,4,22,20.76,0.22,0.34
Hadera,2022,5,4,23,20.68,0.23,0.43
Hadera,2022,5,5,0,20.69,0.29,0.38
Hadera,2022,5,5,1,20.77,0.22,0.24
Hadera,2022,5,5,2,20.77,0.24,0.73
Hadera,2022,5,5,3,20.64,0.18,0.22
Hadera,2022,5,5,4,20.7,0.2,0.32
Hadera,2022,5,5,5,20.73,0.19,0.38
Hadera,2022,5,5,6,20.78,0.32,2.25
Hadera,2022,5,5,7,20.72,0.23,0.6
Hadera,2022,5,5,8,20.77,0.27,0.65
Hadera,2022,5,5,9,20.79,0.31,1
Hadera,2022,5,5,10,20.83,0.29,1.41
Hadera,2022,5,5,11,20.85,0.86,2.02
Hadera,2022,5,5,12,20.9,0.37,1.45
Hadera,2022,5,5,13,20.89,0.93,3.89
Hadera,2022,5,5,14,20.93,0.44,2.89
Hadera,2022,5,5,15,20.88,0.33,1.03
Hadera,2022,5,5,16,20.88,0.35,0.93
Hadera,2022,5,5,17,20.91,0.43,1.07
Hadera,2022,5,5,18,21.03,0.34,0.91
Hadera,2022,5,5,19,20.73,0.46,4.64
Hadera,2022,5,5,20,20.77,0.37,1.55
Hadera,2022,5,5,21,20.75,0.3,2.96
Hadera,2022,5,5,22,20.75,0.25,0.68
Hadera,2022,5,5,23,20.83,0.65,7.39
Hadera,2022,5,6,0,20.81,0.33,1.17
Hadera,2022,5,6,1,20.82,0.29,0.96
Hadera,2022,5,6,2,20.83,0.38,1.44
Hadera,2022,5,6,3,20.83,0.37,6.5
Hadera,2022,5,6,4,20.74,0.33,1.98
Hadera,2022,5,6,5,20.63,0.3,2.87
Hadera,2022,5,6,6,20.63,0.61,2.8
Hadera,2022,5,6,7,20.7,0.26,0.83
Hadera,2022,5,6,8,20.85,0.71,3.78
Hadera,2022,5,6,9,20.83,0.49,3.15
Hadera,2022,5,6,10,20.92,0.57,1.57
Hadera,2022,5,6,11,20.96,0.46,2.03
Hadera,2022,5,6,12,21.01,0.65,3.71
Hadera,2022,5,6,13,21.12,0.64,1.21
Hadera,2022,5,6,14,21.14,0.5,2.08
Hadera,2022,5,6,15,21.06,0.33,0.51
Hadera,2022,5,6,16,21.09,0.3,0.48
Hadera,2022,5,6,17,21.11,0.41,0.52
Hadera,2022,5,6,18,21.21,0.52,1.12
Hadera,2022,5,6,19,21.32,0.48,0.87
Hadera,2022,5,6,20,21.34,0.51,1.59
Hadera,2022,5,6,21,21.33,0.46,0.97
Hadera,2022,5,6,22,21.39,0.57,1.23
Hadera,2022,5,6,23,21.24,0.6,1.62
Hadera,2022,5,7,0,21.12,0.62,3.74
Hadera,2022,5,7,1,21.15,0.56,1.52
Hadera,2022,5,7,2,21.19,0.57,1.48
Hadera,2022,5,7,3,20.99,0.48,1.39
Hadera,2022,5,7,4,21.03,0.57,1.65
Hadera,2022,5,7,5,21,0.54,1.43
Hadera,2022,5,7,6,20.94,0.54,1.36
Hadera,2022,5,7,7,20.95,0.54,1.21
Hadera,2022,5,7,8,20.98,0.57,1.27
Hadera,2022,5,7,9,21.1,0.63,1.46
Hadera,2022,5,7,10,21.16,0.63,1.29
Hadera,2022,5,7,11,21.19,0.69,1.4
Hadera,2022,5,7,12,21.31,0.69,1.31
Hadera,2022,5,7,13,21.39,0.71,1.44
Hadera,2022,5,7,14,21.45,0.7,1.4
Hadera,2022,5,7,15,21.45,0.74,1.58
Hadera,2022,5,7,16,21.4,0.68,1.46
Hadera,2022,5,7,17,21.45,0.68,1.4
Hadera,2022,5,7,18,21.53,0.79,1.82
Hadera,2022,5,7,19,21.41,0.73,1.58
Hadera,2022,5,7,20,21.4,0.73,1.64
Hadera,2022,5,7,21,21.22,0.65,1.49
Hadera,2022,5,7,22,21.13,0.59,1.39
Hadera,2022,5,7,23,20.94,0.51,1.12
Hadera,2022,5,8,0,20.88,0.53,0.99
Hadera,2022,5,8,1,21.11,0.59,1.3
Hadera,2022,5,8,2,21.26,0.71,1.43
Hadera,2022,5,8,3,21.33,0.73,1.47
Hadera,2022,5,8,4,21.24,0.59,1.32
Hadera,2022,5,8,5,21.21,0.6,1.31
Hadera,2022,5,8,6,21.13,0.57,1.15
Hadera,2022,5,8,7,20.88,0.53,1.07
Hadera,2022,5,8,8,21,0.65,1.09
Hadera,2022,5,8,9,21.12,0.72,1.14
Hadera,2022,5,8,10,21.2,0.81,1.18
Hadera,2022,5,8,11,21.24,0.87,1.16
Hadera,2022,5,8,12,21.25,0.86,1.11
Hadera,2022,5,8,13,21.25,0.82,1.09
Hadera,2022,5,8,14,21.3,0.9,1.08
Hadera,2022,5,8,15,21.47,0.8,0.99
Hadera,2022,5,8,16,21.53,0.63,0.85
Hadera,2022,5,8,17,21.51,0.63,0.88
Hadera,2022,5,8,18,21.46,0.65,0.85
Hadera,2022,5,8,19,21.4,0.66,0.86
Hadera,2022,5,8,20,21.39,0.6,0.79
Hadera,2022,5,8,21,21.38,0.62,0.83
Hadera,2022,5,8,22,21.32,0.94,1.01
Hadera,2022,5,8,23,21.19,0.82,0.99
Hadera,2022,5,9,0,21.15,0.7,0.93
Hadera,2022,5,9,1,21.11,0.66,0.9
Hadera,2022,5,9,2,21.06,0.71,0.92
Hadera,2022,5,9,3,21.04,0.69,0.94
Hadera,2022,5,9,4,21.03,0.62,0.87
Hadera,2022,5,9,5,20.99,0.59,0.84
Hadera,2022,5,9,6,20.98,0.55,1.25
Hadera,2022,5,9,7,20.98,0.58,0.83
Hadera,2022,5,9,8,20.97,0.63,0.97
Hadera,2022,5,9,9,20.96,0.67,0.87
Hadera,2022,5,9,10,21.01,0.75,0.95
Hadera,2022,5,9,11,21.12,0.52,0.83
Hadera,2022,5,9,12,21.24,0.6,0.87
Hadera,2022,5,9,13,21.27,0.61,0.99
Hadera,2022,5,9,14,21.5,0.5,0.88
Hadera,2022,5,9,15,21.51,0.53,0.9
Hadera,2022,5,9,16,21.41,0.61,0.92
Hadera,2022,5,9,17,21.3,0.69,0.96
Hadera,2022,5,9,18,21.15,0.65,0.88
Hadera,2022,5,9,19,21.02,0.56,0.84
Hadera,2022,5,9,20,20.86,0.48,0.71
Hadera,2022,5,9,21,20.77,0.46,0.69
Hadera,2022,5,9,22,20.7,0.47,0.64
Hadera,2022,5,9,23,20.62,0.44,0.55
Hadera,2022,5,10,0,20.51,0.41,0.56
Hadera,2022,5,10,1,20.39,0.39,0.52
Hadera,2022,5,10,2,20.3,0.34,0.46
Hadera,2022,5,10,3,20.06,0.27,0.39
Hadera,2022,5,10,4,20.01,0.28,0.34
Hadera,2022,5,10,5,19.9,0.25,0.33
Hadera,2022,5,10,6,19.74,0.21,0.3
Hadera,2022,5,10,7,19.69,0.2,0.29
Hadera,2022,5,10,8,19.69,0.21,0.33
Hadera,2022,5,10,9,19.68,0.19,0.32
Hadera,2022,5,10,10,19.71,0.17,0.38
Hadera,2022,5,10,11,19.69,0.17,0.3
Hadera,2022,5,10,12,19.85,0.18,0.35
Hadera,2022,5,10,13,20.49,0.22,0.32
Hadera,2022,5,10,14,20.91,0.23,0.32
Hadera,2022,5,10,15,21,0.26,0.33
Hadera,2022,5,10,16,20.97,0.24,0.38
Hadera,2022,5,10,17,21.02,0.27,0.3
Hadera,2022,5,10,18,21.06,0.24,0.28
Hadera,2022,5,10,19,21.06,0.23,0.28
Hadera,2022,5,10,20,21.02,0.23,0.24
Hadera,2022,5,10,21,20.99,0.23,0.23
Hadera,2022,5,10,22,20.99,0.2,0.24
Hadera,2022,5,10,23,20.7,0.2,0.26
Hadera,2022,5,11,0,20.35,0.18,0.27
Hadera,2022,5,11,1,20.05,0.18,0.24
Hadera,2022,5,11,2,20.2,0.18,0.25
Hadera,2022,5,11,3,19.85,0.17,0.25
Hadera,2022,5,11,4,19.67,0.18,0.22
Hadera,2022,5,11,5,19.65,0.21,0.29
Hadera,2022,5,11,6,19.48,0.22,0.28
Hadera,2022,5,11,7,19.6,0.17,0.22
Hadera,2022,5,11,8,19.81,0.16,0.25
Hadera,2022,5,11,10,20.02,,
Hadera,2022,5,11,11,20.12,,
Hadera,2022,5,11,12,20.58,,
Hadera,2022,5,11,13,21.24,,
Hadera,2022,5,11,14,21.26,,
Hadera,2022,5,11,15,21.31,,
Hadera,2022,5,11,16,21.3,,
Hadera,2022,5,11,17,21.28,,
Hadera,2022,5,11,18,21.25,,
Hadera,2022,5,11,19,21.24,,
Hadera,2022,5,11,20,21.15,,
Hadera,2022,5,11,21,20.94,,
Hadera,2022,5,11,22,20.41,,
Hadera,2022,5,11,23,19.93,,
Hadera,2022,5,12,0,20.18,,
Hadera,2022,5,12,1,20.06,,
Hadera,2022,5,12,2,20.06,,
Hadera,2022,5,12,3,20.19,,
Hadera,2022,5,12,4,20.24,,
Hadera,2022,5,12,5,20.67,,
Hadera,2022,5,12,6,20.77,,
Hadera,2022,5,12,7,20.95,,
Hadera,2022,5,12,8,20.96,,
Hadera,2022,5,12,9,21.28,,
Hadera,2022,5,12,10,21.85,,
Hadera,2022,5,12,11,21.61,,
Hadera,2022,5,12,12,21.5,,
Hadera,2022,5,12,13,21.58,,
Hadera,2022,5,12,14,21.64,,
Hadera,2022,5,12,15,21.32,,
Hadera,2022,5,12,16,21.38,,
Hadera,2022,5,12,17,21.28,,
Hadera,2022,5,12,18,21.19,,
Hadera,2022,5,12,19,21.18,,
Hadera,2022,5,12,20,21.22,,
Hadera,2022,5,12,21,21.06,,
Hadera,2022,5,12,22,20.2,,
Hadera,2022,5,12,23,20.07,,
Hadera,2022,5,13,0,20.19,,
Hadera,2022,5,13,1,20.25,,
Hadera,2022,5,13,2,20.31,,
Hadera,2022,5,13,3,20.24,,
Hadera,2022,5,13,4,20.27,,
Hadera,2022,5,13,5,20.22,,
Hadera,2022,5,13,6,20.38,,
Hadera,2022,5,13,7,20.65,,
Hadera,2022,5,13,8,20.79,,
Hadera,2022,5,13,9,20.71,,
Hadera,2022,5,13,10,21.05,,
Hadera,2022,5,13,11,21.49,,
Hadera,2022,5,13,12,21.79,,
Hadera,2022,5,13,13,21.76,,
Hadera,2022,5,13,14,21.75,,
Hadera,2022,5,13,15,21.64,,
Hadera,2022,5,13,16,21.52,,
Hadera,2022,5,13,17,21.35,,
Hadera,2022,5,13,18,21.2,,
Hadera,2022,5,13,19,19.56,,
Hadera,2022,5,13,20,19.34,,
Hadera,2022,5,13,21,19.3,,
Hadera,2022,5,13,22,19.53,,
Hadera,2022,5,13,23,19.61,,
Hadera,2022,5,14,0,19.58,,
Hadera,2022,5,14,1,19.72,,
Hadera,2022,5,14,2,19.69,,
Hadera,2022,5,14,3,19.67,,
Hadera,2022,5,14,4,19.85,,
Hadera,2022,5,14,5,19.88,,
Hadera,2022,5,14,6,19.65,,
Hadera,2022,5,14,7,19.97,,
Hadera,2022,5,14,8,19.94,,
Hadera,2022,5,14,9,20.13,,
Hadera,2022,5,14,10,20.12,,
Hadera,2022,5,14,11,20.3,,
Hadera,2022,5,14,12,20.42,,
Hadera,2022,5,14,13,20.47,,
Hadera,2022,5,14,14,20.43,,
Hadera,2022,5,14,15,20.28,,
Hadera,2022,5,14,16,19.99,,
Hadera,2022,5,14,17,19.61,,
Hadera,2022,5,14,18,19.43,,
Hadera,2022,5,14,19,19.2,,
Hadera,2022,5,14,20,18.87,,
Hadera,2022,5,14,21,18.33,,
Hadera,2022,5,14,22,17.91,,
